report_id,name,brand,barcode,pack_size,seller_label,product_url,data_source,analyzed_at,quality_score,tier,nova_group,nova_penalty,efsa_penalty,macro_penalty,trans_fat_penalty,trans_fat_gate_legacy,palm_oil_penalty,positive_buffer,energy_kcal,protein_g,carbohydrate_g,sugars_g,fat_g,saturated_fat_g,trans_fat_g,fiber_g,sodium_mg,pack_size_grams,who_breach_count,who_breaches,additive_flag_count,cleared_additives_count,eu_banned_count,harmful_dye_count,who_sweetener_count,controversial_additive_count,banned_in_eu_count,restricted_in_eu_count,warning_in_eu_count,permitted_in_eu_count,max_evidence_strength,ingredient_text_length
live-860b7719-8ff1-4ac1-8a1f-d44827ab0b86,Surabhi D-Lite Tomato Ketchup (No Onion No Garlic) 900 g,Surabhi,,900 g,JioMart,https://www.jiomart.com/product/surabhi-d-lite-tomato-ketchup-no-onion-no-garlic-900-g-mffn2r-7526543,gemini-estimated,2026-08-21T08:28:44.151Z,16,hazardous,4,30,5,50,0,,0,1.4,115,1.2,27.5,22,0.1,0,0,0.5,850,900,1,sodium,1,2,0,0,0,1,0,1,0,0,2,143
live-a2106e75-f3f6-4aae-be06-0894209bfca8,Del Monte Tomato Ketchup,Del Monte,,1000 g,JioMart,https://www.jiomart.com/product/del-monte-tomato-ketchup-1-kg-mffmzw-7520498,gemini-estimated,2026-08-21T08:29:20.814Z,33,not_healthy,3,15,0,53,0,,0,1.4,118,1.2,28,24,0.1,0,0,0.5,850,1000,2,sugars;sodium,1,1,0,0,0,0,0,0,0,1,1,122
live-53f78d35-9110-4e5a-b91d-2e69ddf9b56b,fruitaco Tomato Ketchup Sauce,fruitaco,,300 g,Flipkart,https://www.flipkart.com/fruitaco-tomato-ketchup-sauce/p/itm21c6f77414a16?pid=SAKHHCZHHBH6MFNF&lid=LSTSAKHHCZHHBH6MFNFNQZOWE&marketplace=FLIPKART&q=tomato+ketchup&store=eat%2Fjcr&srno=s_1_25&otracker=search&fm=organic&iid=fcb8823f-8eb6-4b0d-8eb8-8ede696f4439.SAKHHCZHHBH6MFNF.SEARCH&ppt=None&ppn=None&ssid=812v64c4ps0000001787064524374&qH=a7e6e5ae6aa3be0c&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-21T08:30:03.761Z,89,best,1,0,0,13,0,,0,1.8,102,1.2,24.5,22,0.2,0,0,0.8,650,300,1,sodium,0,0,0,0,0,0,0,0,0,0,0,14
live-208ba4d9-e964-4a6a-9305-53b608c9aab3,ALPINO Natural Peanut Butter Crunch Unsweetened,ALPINO,,1000 g,Flipkart,https://www.flipkart.com/alpino-natural-peanut-butter-crunch-unsweetened/p/itma84f469f06033?pid=JASF2SKYXPPEJNNM&lid=LSTJASF2SKYXPPEJNNMK90ERE&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_1&otracker=search&fm=organic&iid=en_SdOeGdrnymuDpmpvCeNPP6D-ImNTJb8p-m4jkb1SGw09BzG_uGXSdsAimDIhPhfkx1NzlMlKMxRLPjkI05UePzwimKzixELmfbOcPPNP-EP1zOniIKW12JjFMEuytVRs&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:34:22.661Z,100,best,1,0,0,8.4,0,,0,15,634,28.5,20,5,50,7,0,8.5,0,1000,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
live-6bf3828e-bd11-4902-a8da-e0028992a051,ALPINO Natural Peanut Butter Crunch Unsweetened,ALPINO,,1000 g,Flipkart,https://www.flipkart.com/alpino-natural-peanut-butter-crunch-unsweetened/p/itma84f469f06033?pid=JASF2SKYXPPEJNNM&lid=LSTJASF2SKYXPPEJNNMK90ERE&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_6&otracker=search&fm=organic&iid=ea70ab1c-e1e2-4f7f-bc6f-f5d53ff5395d.JASF2SKYXPPEJNNM.SEARCH&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:34:28.936Z,100,best,1,0,0,8.5,0,,0,15,605,28,20,4.5,50,7,0,8.5,5,1000,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
live-21958bf2-36b1-4a23-969d-cd3ab35c71b7,High Protein Peanut Butter Dark Chocolate Flavour,DOCTOR'S CHOICE,,750 g,Flipkart,https://www.flipkart.com/doctor-s-choice-high-protein-peanut-butter-dark-chocolate-flavour-750-g-fudge-creamy/p/itm1bf67a954761b?pid=JASHCD4CH8ZYA3W7&lid=LSTJASHCD4CH8ZYA3W7RVVN2R&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_18&otracker=search&fm=organic&iid=en_SdOeGdrnymuDpmpvCeNPP6D-ImNTJb8p-m4jkb1SGw1xr2n0OFIuweb4PQsYZTmIn2RRkmq3En_tW0rHs0cxgh_0odoIBxaaUa1aNgpFzU1S_ccp3wqqHNp5xUyrqQWk&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:34:34.773Z,59,healthy,4,30,10,16,0,,0,15,560,30,20,5,40,10,0,6,200,750,1,saturatedFat,1,1,0,0,1,0,0,0,0,1,2,124
live-987bf0df-315b-493c-b7cb-07f7aaded95c,9am Mixed Fruit Jam 1Kg,9am,,1000 g,Flipkart,https://www.flipkart.com/9am-mixed-fruit-jam-1kg-pure-natural-organic-ingredients-sweet-tasty-healthy/p/itma3524608a2e26?pid=JASH4DDY8EPBZJAZ&lid=LSTJASH4DDY8EPBZJAZUIN9Q5&marketplace=FLIPKART&q=jam&store=eat%2Ft3s%2F97x&srno=s_1_3&otracker=search&fm=organic&iid=7e351c55-4497-41e5-91fb-b1493ca9075d.JASH4DDY8EPBZJAZ.SEARCH&ppt=None&ppn=None&ssid=9wxmbih7680000001787064625957&qH=5275cb415e5bc394&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:34:37.121Z,0,hazardous,3,15,0,97.7,0,,0,1.8,280,0.5,70,65,0.1,0,0,1,10,1000,1,sugars,0,2,0,0,0,0,0,0,0,0,0,111
live-78594d98-9ac6-4951-8c98-94cb0155baeb,MYFITNESS Unsweetened Natural Peanut Butter- Crunchy 31g protein Spread,MYFITNESS,,1250 g,Flipkart,https://www.flipkart.com/myfitness-unsweetened-natural-peanut-butter-crunchy-31g-protein-spread/p/itm579115cdfacd1?pid=JASGYW3MHSGFHCDF&lid=LSTJASGYW3MHSGFHCDFMYMGAN&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_15&otracker=search&fm=organic&iid=ea70ab1c-e1e2-4f7f-bc6f-f5d53ff5395d.JASGYW3MHSGFHCDF.SEARCH&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:34:41.689Z,100,best,1,0,0,9.6,0,,0,15,596,31,20,5,48,8,0,8.5,0,1250,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
live-90649b1b-c678-4858-a207-0944d2f8f040,Gits Gulab Jamun Mix 500 g,Gits,,500 g,JioMart,https://www.jiomart.com/product/gits-gulab-jamun-mix-500-g-mffnbq-7546061,gemini-estimated,2026-08-21T08:35:15.027Z,83,best,3,15,0,12,0,,0,9.5,380,16,58,15,10,5,0,1,300,500,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,97
live-b6c385fb-df5f-4aa1-be44-359dc8a69dea,Del Monte Chocolate Syrup,Del Monte,,100 g,JioMart,https://www.jiomart.com/product/del-monte-chocolate-syrup-100-g-mfpi0y-7577776,gemini-estimated,2026-08-21T08:35:17.843Z,0,hazardous,3,15,0,92.4,0,,0,4.3,298,2.5,71.5,58,0.5,0.3,0,2,250,100,1,sugars,0,2,0,0,0,0,0,0,0,0,0,148
live-d6262b52-2330-4f1a-9649-7f5d03d5adb5,Nutberry PEANUT BUTTER CHOCOLATE 500GM,Nutberry,,500 g,Flipkart,https://www.flipkart.com/nutberry-peanut-butter-chocolate-500gm/p/itme8be25fa16e02?pid=JASHHFEM5G9DJDYS&lid=LSTJASHHFEM5G9DJDYSICKEHZ&marketplace=FLIPKART&q=nutella&store=eat%2Fxhv&srno=s_1_35&otracker=search&fm=organic&iid=6d93b287-7afc-4a88-bc5b-41b59d65c210.JASHHFEM5G9DJDYS.SEARCH&ppt=None&ppn=None&ssid=54tpyfbk9c0000001787064595775&qH=054ba43bb613d868&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-21T08:36:01.071Z,19,hazardous,3,15,0,80.6,0,,0,15,3140,155,80,15,235,45,0,30,205,500,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,65
live-67b868d7-6012-4793-9e36-677eb0c6ed18,Hazelnut Chocolate Spread - Sugar Free Sweetened with Jaggery and Pure Hazelnut,Sweetmate,,300 g,Flipkart,https://www.flipkart.com/sweetmate-hazelnut-chocolate-spread-sugar-free-sweetened-jaggery-pure/p/itma909e9cc9f451?pid=JASH6ACXUGDYXXKJ&lid=LSTJASH6ACXUGDYXXKJAI6VI4&marketplace=FLIPKART&q=nutella&store=eat%2Fxhv&srno=s_1_27&otracker=search&fm=organic&iid=en_tvip-ANXVEfCRKv4AKVysLE1qtUf_YPfZ6Ebyh3fxpUOVXy6U2Q6BisXSBOLahgKqy2oyNAo6QblTOdAI_UtNX-Z74e52aNHyiLsNS-eveY0HcDrBVZFd3YfMNmWr8ep&ppt=None&ppn=None&ssid=54tpyfbk9c0000001787064595775&qH=054ba43bb613d868&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:36:21.672Z,84,best,3,15,0,15.3,0,,0,13.8,540,9.5,52,0,32,12,0,6,45,300,1,saturatedFat,0,1,0,0,0,0,0,0,0,0,0,92
live-3615c0e9-331f-48df-88ea-34c906ab237d,Knorr Chinese Chilli Mix,Knorr,,51 g,JioMart,https://www.jiomart.com/product/knorr-chinese-chilli-mix-51-g-mffn8s-7539779,gemini-estimated,2026-08-21T08:38:19.715Z,0,hazardous,4,30,0,123.6,0,,0,6.3,330,8,72,22,1,0.5,0,1.5,4500,51,1,sodium,2,1,0,0,0,0,0,0,0,2,2,287
live-078bc3ad-41b3-45d6-9a3c-35cbc9d5f1d0,PRONUT Crunchy Peanut Butter,PRONUT,,340 g,Flipkart,https://www.flipkart.com/pronut-crunchy-peanut-butter/p/itm582bd85c50797?pid=JASGTYEWUWWHYPYN&lid=LSTJASGTYEWUWWHYPYNELHUZ9&marketplace=FLIPKART&q=jam&store=eat%2Ft3s%2F97x&srno=s_1_34&otracker=search&fm=organic&iid=7e351c55-4497-41e5-91fb-b1493ca9075d.JASGTYEWUWWHYPYN.SEARCH&ppt=None&ppn=None&ssid=9wxmbih7680000001787064625957&qH=5275cb415e5bc394&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:38:44.722Z,71,healthy,3,15,0,29,0,,0,15,598,25,20,6,48,10,0,6,400,340,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,56
live-479198a7-32bf-41e3-986a-efba766d5a07,No Added Sugar Mix Berry Jam,Sweetmate,,220 g,Flipkart,https://www.flipkart.com/sweetmate-no-added-sugar-mix-berry-jam-100-natural-real-fruit-stevia-sweetened/p/itm15872cd7c6abf?pid=JASHD65RBTVRDC9A&lid=LSTJASHD65RBTVRDC9APLJZGW&marketplace=FLIPKART&q=jam&store=eat%2Ft3s%2F97x&srno=s_1_17&otracker=search&fm=organic&iid=en_BKvymr31YU7C_9sSMBFB3K69RmXa-HLRl1sDnGKGrrP7QJ5BLg7_XpojwAbRW4maEPM5UzqwN_la8b1fZeybuCDuWUz2gbiLWasIUQX_WIXbnQKvnpMM4iYwQOhAckNl&ppt=None&ppn=None&ssid=9wxmbih7680000001787064625957&qH=5275cb415e5bc394&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:39:21.835Z,89,best,3,15,0,0.2,0,,0,4.2,150,0.8,35,5,0.1,0,0,2.5,10,220,0,,0,2,0,0,0,0,0,0,0,0,0,131
live-5e06df60-6296-4d47-9419-b5e7dfb7eeba,Sugar Free Mixed Berry Honey Jam,EATOPiA,,240 g,Flipkart,https://www.flipkart.com/eatopia-sugar-free-mixed-berry-honey-jam-diabetic-friendly-100-pure-natural/p/itmd312483248a90?pid=JASG9N5RWG9Z9M3S&lid=LSTJASG9N5RWG9Z9M3S4BHOXE&marketplace=FLIPKART&q=jam&store=eat%2Ft3s%2F97x&srno=s_1_36&otracker=search&fm=organic&iid=7e351c55-4497-41e5-91fb-b1493ca9075d.JASG9N5RWG9Z9M3S.SEARCH&ppt=None&ppn=None&ssid=9wxmbih7680000001787064625957&qH=5275cb415e5bc394&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:39:28.135Z,5,hazardous,3,15,0,82.7,0,,0,2.5,245,0.5,61,55,0.1,0,0,1.5,10,240,1,sugars,0,2,0,0,0,0,0,0,0,0,0,88
live-06992e6b-4327-4279-88d2-4c62605114db,CROPINO Tomato Ketchup Sachet Ketchup,CROPINO,,800 g,Flipkart,https://www.flipkart.com/cropino-tomato-ketchup-sachet/p/itm29f1ccd38f770?pid=SAKHFQ44X7GUYAET&lid=LSTSAKHFQ44X7GUYAETMVNTTC&marketplace=FLIPKART&q=tomato+ketchup&store=eat%2Fjcr&srno=s_1_37&otracker=search&fm=organic&iid=fcb8823f-8eb6-4b0d-8eb8-8ede696f4439.SAKHFQ44X7GUYAET.SEARCH&ppt=None&ppn=None&ssid=812v64c4ps0000001787064524374&qH=a7e6e5ae6aa3be0c&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:43:14.788Z,35,not_healthy,3,15,0,51,0,,0,1.4,118,1.2,28,24,0.2,0,0,0.5,750,800,2,sugars;sodium,0,1,0,0,0,0,0,0,0,0,0,117
live-27fff52b-f80e-48b7-882c-4290baaa21fe,Kasundi Mustard Bold & Pungent Paste,HABIT,,560 g,Flipkart,https://www.flipkart.com/habit-kasundi-mustard-bold-pungent-paste-560g-x-pack-1-ideal-cooking-sauce/p/itm27f1017e7726c?pid=SAKHDUGZRYNRF8AZ&lid=LSTSAKHDUGZRYNRF8AZUOGF5A&marketplace=FLIPKART&q=maggi+ketchup&store=eat%2Fjcr&srno=s_1_25&otracker=search&fm=organic&iid=eeb75517-d6e4-43df-a884-10ce0d1103df.SAKHDUGZRYNRF8AZ.SEARCH&ppt=None&ppn=None&ssid=bncm1re5ow0000001787064554642&qH=1696cf8ed3b49fcc&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-21T08:44:15.484Z,47,not_healthy,3,15,0,49,0,,0,10.5,89.4,4.09,11.21,0.1,3.13,1.31,0,5.62,2372,560,1,sodium,1,0,0,0,0,0,0,0,0,1,1,45
live-3c858a14-1226-4a7a-9637-6b07dbc66fb5,Chokhi Dhani Rajasthani Kair ka Achar Tenti Pickle,Chokhi Dhani,,200 g,Flipkart,https://www.flipkart.com/chokhi-dhani-rajasthani-kair-ka-achar-tenti-pickle/p/itm9ddbb7885d34a?pid=PCKGZPH6ZWSEFNDH&lid=LSTPCKGZPH6ZWSEFNDHN1BK36&marketplace=FLIPKART&q=pickle&store=eat%2Fkjf&srno=s_1_35&otracker=search&fm=organic&iid=958f91f4-adad-4639-b269-590084bc6358.PCKGZPH6ZWSEFNDH.SEARCH&ppt=None&ppn=None&ssid=sk0rll3cow0000001787064695338&qH=dbc629890bc0cd17&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:44:46.371Z,0,hazardous,3,15,0,93.6,0,,0,7.8,280,3.5,12,2,24,3,0,4,4500,200,1,sodium,1,0,0,0,0,0,0,0,0,1,1,123
live-d8e558df-2fe1-4dba-b7eb-8ee57d5548cc,"Homemade Rajasthani Green Chilli Pickle, Ready to Eat Hari Mirch ka Achar",GONGLOO,,300 g,Flipkart,https://www.flipkart.com/gongloo-homemade-rajasthani-green-chilli-pickle-ready-eat-hari-mirch-ka-achar-300-gm-pickle/p/itm381e27e3233a1?pid=PCKGAQGWKEC6HUGN&lid=LSTPCKGAQGWKEC6HUGNC5AEFN&marketplace=FLIPKART&q=pickle&store=eat%2Fkjf&srno=s_1_2&otracker=search&fm=organic&iid=en_Dokw0Tq8MTTZL0e98oBo9hShvE0u8364_efHjK-NtAQoOw24p78EPbah4ECNifhnEldh2-FPzGnbBd1CNFOQuw5nm3U4yTt6y1uXvJk3Xwc7GYeA2Zz197R_TLP5HJtl&ppt=None&ppn=None&ssid=sk0rll3cow0000001787064695338&qH=dbc629890bc0cd17&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-21T08:44:52.523Z,19,hazardous,3,15,0,71.8,0,,0,5.5,150,2,6,1,12,1.5,0,3,3500,300,1,sodium,1,0,0,0,0,0,0,0,0,1,1,59
live-5bf9a4c7-d31b-4473-a734-0be0da3161ac,Premium Veg Mayonnaise,CROPINO,,850 g,Flipkart,https://www.flipkart.com/cropino-premium-veg-mayonnaise/p/itmbc790f6971b2a?pid=JASHB9HYQRA2N4FS&lid=LSTJASHB9HYQRA2N4FSTO9P2V&marketplace=FLIPKART&q=mayonnaise&store=eat%2Fxhv&srno=s_1_5&otracker=search&fm=organic&iid=3feb052f-1f83-42b2-bfc6-aa20f0cc6019.JASHB9HYQRA2N4FS.SEARCH&ppt=None&ppn=None&ssid=k9rz3zxw680000001787064560180&qH=d013be4eed6efd42&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:44:58.756Z,34,not_healthy,4,30,5,31.3,0,,0,0.6,382,1.1,11.2,7.5,37,5.8,0,0,650,850,2,saturatedFat;sodium,2,2,0,0,0,1,0,1,0,1,2,277
live-7879192f-f46f-42df-b464-0ebd71818f89,Nutrica Pro-Fitness Creamy Peanut Butter 300g,Nutrica,,300 g,Flipkart,https://www.flipkart.com/nutrica-pro-fitness-creamy-peanut-butter-300g/p/itm91923788d8568?pid=JASHZKDJPHPVHNYP&lid=LSTJASHZKDJPHPVHNYPDZEBYW&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_24&otracker=search&fm=organic&iid=ea70ab1c-e1e2-4f7f-bc6f-f5d53ff5395d.JASHZKDJPHPVHNYP.SEARCH&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:45:42.221Z,100,best,1,0,0,8.5,0,,0,15,634,25,20,5,50,7,0,8,5,300,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,7
live-a602da9c-9d8a-4c5a-b994-47c745ea6183,Alpino Classic+ Crunch Peanut Butter,Alpino,,400 g,JioMart,https://www.jiomart.com/product/alpino-classic-crunch-peanut-butter-400-g-mffmsm-7504857,gemini-estimated,2026-08-21T08:46:19.149Z,100,best,1,0,0,8.4,0,,0,15,588,30,20,5,50,7,0,8,0,400,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
live-98beb98b-73d3-4605-bab5-a425a9c190c8,Classic Peanut Butter Crunchy,CROPINO,,350 g,Flipkart,https://www.flipkart.com/cropino-classic-peanut-butter-crunchy-made-roasted-peanuts-gluten-free-high-protein-cholesterol-non-gmo-ready-eat/p/itm896fb6bda0689?pid=JASG6FYZMQGDW46Q&lid=LSTJASG6FYZMQGDW46QTPRDRW&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_22&otracker=search&fm=organic&iid=en_SdOeGdrnymuDpmpvCeNPP6D-ImNTJb8p-m4jkb1SGw0p_x3azrPF41zxLwSChaXPULovlJuUZDqPZj9TbKGr2dkulXd2UToQucNW6fvce9K613NdicExwR6l9VJI6nn7&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:46:25.237Z,63,healthy,3,15,0,32,0,,5,15,605,25,20,8,50,10,0,6,400,350,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,89
live-963adc65-0dc9-4760-a0f5-f16edcaaead9,Disano Crunchy Peanut Butter 350 g,Disano,,350 g,JioMart,https://www.jiomart.com/product/disano-crunchy-peanut-butter-350-g-mffmth-7506803,gemini-estimated,2026-08-21T08:47:02.190Z,100,best,1,0,0,8.5,0,,0,15,588,25,20,5,50,7,0,8,5,350,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
live-b88d13fb-8152-4f2e-9775-02d8b6773cdb,Nutberry PEANUT BUTTER CREAMY 500GM,Nutberry,,500 g,Flipkart,https://www.flipkart.com/nutberry-peanut-butter-creamy-500gm/p/itm98e3adaf2081f?pid=JASHJHYSFGK2X5F9&lid=LSTJASHJHYSFGK2X5F9AGHPPD&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&spotlightTagId=default_TrendingId_eat%2Fxhv&srno=s_1_20&otracker=search&fm=organic&iid=ea70ab1c-e1e2-4f7f-bc6f-f5d53ff5395d.JASHJHYSFGK2X5F9.SEARCH&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-21T08:47:08.570Z,69,healthy,3,15,0,31,0,,0,15,626,25,20,10,50,10,0,6,200,500,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,76
live-d2ef04c4-a006-4cd4-9e0e-3c297544102d,"Pintola All Natural Peanut Butter (Creamy), Unsweetened",Pintola,,350 g,Flipkart,https://www.flipkart.com/pintola-all-natural-peanut-butter-creamy-unsweetened-non-gmo-gluten-free/p/itm333cafa32ef03?pid=JASFYSA7FKFHNXHC&lid=LSTJASFYSA7FKFHNXHC0C4DFX&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_7&otracker=search&fm=organic&iid=ea70ab1c-e1e2-4f7f-bc6f-f5d53ff5395d.JASFYSA7FKFHNXHC.SEARCH&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:47:14.761Z,100,best,1,0,0,8.5,0,,0,15,586,26.5,20,4.8,48,7,0,8.5,5,350,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
live-87795206-0e21-4e87-8a11-433403632b30,ALPINO Chocolate Peanut Butter Crunch,ALPINO,,400 g,Flipkart,https://www.flipkart.com/alpino-chocolate-peanut-butter-crunch/p/itma8e6868b232be?pid=JASGJMTRFTTGME69&lid=LSTJASGJMTRFTTGME69JSEWN8&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_8&otracker=search&fm=organic&iid=en_SdOeGdrnymuDpmpvCeNPP6D-ImNTJb8p-m4jkb1SGw0WVvvSue1AvtPD6OJvm-4NXPBjoHlQQWj0kPQe6vbJiNJk0za1a5L9lD4ZLZXDBuf7XTkThUVAYXdOabRsWrOb&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:47:20.657Z,69,healthy,3,15,0,31.3,0,,0,15,597,25,22,11,46,9,0,6,200,400,1,saturatedFat,0,1,0,0,0,0,0,0,0,0,0,122
live-e91ffa6c-9ebe-4cc9-a585-581bbef3aeb8,ALPINO Chocolate Peanut Butter Smooth,ALPINO,,400 g,Flipkart,https://www.flipkart.com/alpino-chocolate-peanut-butter-smooth/p/itm319df5c5bf181?pid=JASFGAA6Z79TUKWQ&lid=LSTJASFGAA6Z79TUKWQDKW2JJ&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_37&otracker=search&fm=organic&iid=en_SdOeGdrnymuDpmpvCeNPP6D-ImNTJb8p-m4jkb1SGw188_jATLWXaXAyuG1unOrxOQ3KlkM2Yh5v3rVimrRAutJk0za1a5L9lD4ZLZXDBuf7XTkThUVAYXdOabRsWrOb&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:47:27.080Z,67,healthy,3,15,0,33,0,,0,15,597,25,22,12,48,10,0,6,150,400,1,saturatedFat,0,1,0,0,0,0,0,0,0,0,0,100
live-69eb7b6e-88d1-42f2-92c3-805ca88b7903,Disano Creamy Peanut Butter 924 g,Disano,,924 g,JioMart,https://www.jiomart.com/product/disano-creamy-peanut-butter-924-g-mffmy3-7516523,gemini-estimated,2026-08-21T08:48:04.075Z,68,healthy,3,15,0,32,0,,0,15,588,25,20,8,50,10,0,6,400,924,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,56
live-cf600730-c1c0-4839-a752-c1e268efca6e,My Fitness Crunchy Chocolate Peanut Butter 510 g,MYFITNESS,,510 g,JioMart,https://www.jiomart.com/product/my-fitness-crunchy-chocolate-peanut-butter-510-g-mffnfa-7552509,gemini-estimated,2026-08-21T08:48:41.111Z,69,healthy,3,15,0,30.8,0,,0,15,589,25,22,10,43,9,0,6.5,250,510,1,saturatedFat,0,2,0,0,0,0,0,0,0,0,0,162
live-4fded899-d1f7-498f-8ab7-5612ccbea3bf,MyFitness Natural Smooth Peanut Butter,MYFITNESS,,510 g,JioMart,https://www.jiomart.com/product/myfitness-natural-smooth-penaut-butter-510-g-mffn4m-7530598,gemini-estimated,2026-08-21T08:49:18.043Z,100,best,1,0,0,8.5,0,,0,15,588,25,20,5,50,7,0,8,5,510,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
live-eed93650-f700-4d97-8771-95637b548a7d,Nutrica Pro-Fitness Crunchy Peanut Butter 900g,Nutrica,,900 g,Flipkart,https://www.flipkart.com/nutrica-pro-fitness-crunchy-peanut-butter-900g/p/itm9a8201da7eded?pid=JASHZK7ZCK63A8QM&lid=LSTJASHZK7ZCK63A8QMYBDTHL&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_26&otracker=search&fm=organic&iid=ea70ab1c-e1e2-4f7f-bc6f-f5d53ff5395d.JASHZK7ZCK63A8QM.SEARCH&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:49:24.367Z,100,best,1,0,0,8.5,0,,0,15,588,25,20,5,50,7,0,8,5,900,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
live-48be7cde-bea9-4981-86ca-207f42b23785,ALPINO Natural Peanut Butter Crunch Unsweetened,ALPINO,,800 g,Flipkart,https://www.flipkart.com/alpino-natural-peanut-butter-crunch-unsweetened/p/itm8b7b22aa89b88?pid=JASFUJNZ64HFYRS7&lid=LSTJASFUJNZ64HFYRS7ZDN3QL&marketplace=FLIPKART&q=peanut+butter&store=eat%2Fxhv&srno=s_1_19&otracker=search&fm=organic&iid=ea70ab1c-e1e2-4f7f-bc6f-f5d53ff5395d.JASFUJNZ64HFYRS7.SEARCH&ppt=None&ppn=None&ssid=d1p2c0cn4w0000001787064589901&qH=102d51d07445ed45&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-21T08:49:30.642Z,100,best,1,0,0,9,0,,0,15,605,30,20,5,50,7.5,0,8.5,0,800,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,15
